128
11 59 73 37 54 83 86 72 52 6 30 24 58 82 89 78 29 54 85 71 25 11 57 36 34 63 87 77 80 67 8 1 54 3 31 10 42 70 3 61 81 56 81 4 73 37 36 52 64 8 3 60 45 31 86 8 48 81 81 60 2 65 48 31 33 3 59 73 71 42 76 71 43 78 70 66 56 57 95 67 89 65 12 60 80 11 29 32 82 100 47 50 10 79 14 90 45 27 38 96 38 72 7 19 72 79 16 98 0 38 54 57 21 32 75 10 38 63 63 44 78 27 7 68 52 83 54 14 
69 50 17 14 87 62 34 56 17 88 56 46 90 29 68 69 57 83 4 96 76 82 47 73 90 74 57 34 55 21 99 68 57 7 39 91 52 66 93 50 7 2 27 11 81 69 39 17 35 29 84 58 94 26 93 41 48 31 58 86 59 23 92 36 5 83 52 80 45 84 58 1 80 56 54 57 75 99 27 7 76 2 9 69 69 24 79 41 42 88 86 66 19 50 25 5 44 64 53 53 22 81 13 19 11 48 16 27 38 0 94 28 42 5 83 87 96 83 59 76 53 52 97 83 8 51 7 4 
27 79 15 3 70 82 76 30 23 18 36 58 92 17 47 15 68 7 85 74 6 66 92 42 70 61 45 71 86 84 17 96 96 88 29 57 38 16 4 54 54 20 29 16 30 13 62 19 70 32 73 98 83 7 74 4 55 97 23 63 49 68 47 65 42 80 55 23 95 11 87 60 93 87 78 31 10 70 36 12 81 38 100 53 94 11 63 65 84 67 17 85 85 93 64 55 57 9 43 48 17 55 40 4 72 55 57 37 54 94 0 53 26 53 15 86 49 47 81 55 5 20 40 28 57 59 46 33 
72 17 91 41 48 71 7 24 28 9 33 62 89 48 15 21 99 48 100 61 81 30 45 43 3 34 60 10 50 99 48 40 65 49 13 73 46 78 68 69 54 90 88 61 64 31 9 87 63 29 95 71 75 1 5 65 58 93 68 75 65 94 48 60 9 83 79 47 71 17 95 8 32 8 36 6 30 4 15 81 7 1 40 66 41 22 46 70 10 38 49 52 99 72 42 14 21 22 7 75 56 70 52 32 4 53 45 64 57 28 53 0 69 36 4 60 83 3 12 28 64 46 25 44 6 13 41 80 
97 15 30 73 41 74 81 67 87 36 86 84 93 3 78 81 73 26 66 12 95 68 43 71 89 100 70 93 72 44 39 19 27 49 53 24 48 34 72 75 24 84 70 46 96 38 66 80 66 17 96 58 57 81 58 32 61 83 76 13 36 68 69 36 83 60 6 27 61 25 58 4 39 1 34 37 63 45 83 47 41 12 51 37 9 26 41 93 31 19 95 81 14 7 39 9 96 18 9 44 43 47 9 26 97 8 54 42 21 42 26 69 0 45 41 28 99 58 45 24 23 28 52 51 29 88 11 34 
73 92 46 34 71 3 25 92 12 2 59 76 70 99 10 94 96 100 23 5 9 91 94 27 100 79 57 40 61 42 59 12 41 78 49 55 37 1 12 72 20 56 75 57 74 95 89 78 85 40 96 93 91 78 94 41 23 54 1 26 18 77 58 36 32 48 96 57 65 42 72 29 29 49 37 31 30 56 84 90 75 88 94 23 78 20 68 65 11 79 86 4 8 13 30 29 36 1 16 22 80 55 35 66 35 51 75 70 32 5 53 36 45 0 88 60 52 68 72 56 48 50 43 22 79 84 2 25 
34 21 87 57 48 30 59 21 73 97 33 89 72 26 95 5 7 84 11 10 74 63 79 96 17 85 28 74 27 64 32 78 38 81 8 22 68 2 42 56 3 15 6 8 8 25 42 22 92 38 30 59 2 26 81 16 85 40 69 19 89 64 39 4 95 25 92 30 60 94 63 37 39 42 7 74 38 48 7 22 79 83 36 13 71 35 55 62 41 58 81 55 9 2 32 32 49 59 20 8 7 94 48 48 81 43 19 47 75 83 15 4 41 88 0 46 67 16 5 20 16 76 8 38 84 35 70 3 
71 54 33 29 68 7 94 73 99 40 48 38 70 80 83 57 34 72 42 10 39 67 83 90 34 93 94 14 38 87 51 39 14 33 19 100 75 100 47 21 30 26 34 15 29 65 75 90 83 22 70 11 56 37 94 51 44 96 99 61 98 41 59 29 74 41 30 45 59 3 88 96 19 91 63 22 99 14 86 78 97 15 6 61 77 36 31 4 55 18 74 61 80 33 24 88 61 23 43 83 49 30 45 89 31 40 66 7 10 87 86 60 28 60 46 0 26 80 97 71 29 93 99 94 97 85 60 24 
14 66 51 46 40 16 47 87 55 17 32 62 58 25 76 19 98 3 3 29 20 51 1 57 95 79 87 88 39 70 51 77 11 57 71 80 73 93 12 84 60 36 25 19 51 89 6 6 38 68 89 15 81 28 68 49 20 38 100 85 57 37 5 91 62 4 74 57 76 61 33 66 81 77 27 94 45 30 79 48 56 32 87 26 96 7 68 70 10 93 27 83 2 80 6 77 40 35 26 86 49 25 70 69 70 6 22 64 38 96 49 83 99 52 67 26 0 71 27 38 17 22 88 84 78 2 74 44 
52 15 73 42 27 12 19 16 45 100 80 56 3 82 48 7 60 29 34 98 10 74 45 47 36 64 49 65 24 18 17 98 36 64 17 59 35 13 15 3 79 11 24 40 19 48 47 96 2 94 14 90 65 97 2 70 46 5 48 32 83 20 71 26 10 7 40 70 67 3 80 38 87 11 80 24 82 15 94 68 44 52 45 50 51 93 68 39 36 98 30 71 19 8 47 37 7 81 95 87 49 47 3 30 20 17 68 2 63 83 47 3 58 68 16 80 71 0 50 89 89 58 14 21 9 18 9 63 
27 61 40 31 67 89 57 64 84 58 85 93 57 62 18 4 95 89 45 58 21 69 2 81 56 14 69 76 99 25 16 78 77 87 40 8 88 38 61 58 15 92 78 92 81 51 17 54 16 15 91 65 18 79 4 56 45 43 93 77 72 28 9 79 9 3 39 37 71 25 20 10 42 87 17 80 77 72 11 83 28 20 86 8 33 74 41 12 56 1 54 38 44 63 69 79 54 72 61 60 9 10 55 70 36 35 97 61 63 59 81 12 45 72 5 97 27 50 0 66 17 72 10 88 44 54 19 65 
58 14 44 89 1 100 64 43 84 47 38 29 48 22 20 91 69 47 76 21 91 94 33 68 55 54 72 59 39 38 12 77 21 84 37 6 43 33 9 32 20 73 97 38 8 22 60 44 86 13 6 87 100 32 31 87 44 92 53 82 4 15 64 7 65 5 89 72 57 18 9 95 79 42 24 83 76 65 37 22 73 19 43 97 67 87 97 53 54 9 96 76 69 84 35 63 82 36 12 74 82 5 91 14 99 19 36 72 44 76 55 28 24 56 20 71 38 89 66 0 99 38 80 49 14 56 81 43 
89 21 45 43 18 49 23 86 43 87 97 59 97 34 71 20 46 3 81 47 9 20 56 27 27 9 33 14 5 13 38 59 22 69 66 87 95 23 25 89 39 94 58 44 85 3 74 54 33 76 41 11 87 1 95 67 32 62 30 32 97 57 59 86 17 35 86 8 20 72 68 84 56 92 80 39 84 61 43 57 50 3 77 95 17 28 83 75 49 68 25 22 10 78 13 9 13 21 12 84 23 16 56 83 81 65 14 51 78 53 5 64 23 48 16 29 17 89 17 99 0 97 2 44 68 57 31 65 
85 48 84 52 22 88 86 41 84 3 4 87 72 68 22 51 1 52 12 12 91 39 33 100 58 9 42 49 35 92 31 28 54 58 33 88 52 80 75 60 44 92 76 15 53 89 82 38 21 84 34 80 5 13 36 14 38 67 79 69 17 14 11 37 26 35 34 56 76 58 49 59 2 28 70 19 47 63 64 72 50 40 88 67 60 100 48 72 29 30 28 86 82 100 59 50 5 73 61 73 30 72 2 78 30 46 41 23 27 52 20 46 28 50 76 93 22 58 72 38 97 0 88 68 29 89 79 7 
74 45 47 38 29 38 10 93 34 91 55 100 65 33 7 80 77 20 52 6 51 87 89 4 95 69 75 66 100 8 45 100 4 78 50 81 95 35 12 35 75 71 70 74 10 38 37 7 49 39 19 48 19 38 38 37 73 54 23 35 17 24 93 79 70 73 11 23 36 77 96 32 3 70 38 80 55 57 47 16 35 42 22 49 78 89 60 4 74 34 45 91 94 19 49 1 91 37 14 96 45 45 63 19 58 20 99 53 7 97 40 25 52 43 8 99 88 14 10 80 2 88 0 4 25 63 39 16 
7 15 15 73 75 25 48 70 29 71 23 41 62 72 19 36 85 10 70 85 61 12 90 86 51 17 42 70 49 71 62 25 4 52 4 89 70 47 27 22 45 83 100 45 75 88 57 23 33 72 99 68 16 93 20 81 5 29 67 68 31 40 86 87 35 13 20 47 22 18 19 81 29 5 5 78 60 83 11 85 85 88 63 47 75 72 70 20 3 49 48 86 70 78 91 39 38 2 74 93 12 93 39 38 18 89 15 38 68 83 28 44 51 22 38 94 84 21 88 49 44 68 4 0 38 36 7 52 
63 39 9 95 40 34 67 57 73 90 3 53 47 41 92 97 73 3 17 75 35 8 33 77 19 84 53 73 50 100 10 68 7 30 21 29 68 7 67 72 91 73 33 77 85 27 59 99 99 27 42 88 36 79 36 10 41 31 37 32 41 29 27 57 97 69 27 87 28 89 68 80 58 41 44 11 84 26 21 84 100 80 100 83 7 65 83 37 89 94 43 68 62 24 77 88 27 70 22 5 38 57 36 73 65 78 63 79 52 8 57 6 29 79 84 97 78 9 44 14 68 29 25 38 0 13 62 22 
47 97 34 73 27 63 63 82 5 57 48 94 18 72 57 83 34 31 43 92 31 90 96 70 70 53 91 2 36 45 78 52 31 67 100 9 4 22 97 20 39 45 69 60 30 70 48 1 47 12 60 58 8 45 49 4 75 1 65 56 17 60 41 81 82 27 81 90 74 12 48 33 30 86 98 32 68 87 56 74 5 26 95 11 65 90 24 19 1 60 45 80 12 45 47 71 15 27 52 52 77 90 64 90 16 28 16 11 83 51 59 13 88 84 35 85 2 18 54 56 57 89 63 36 13 0 50 85 
56 7 2 71 62 49 58 90 17 35 45 73 52 87 18 14 1 18 15 81 47 90 8 46 26 44 95 4 83 2 49 14 63 40 36 13 18 36 74 9 28 80 9 58 47 41 60 21 16 94 54 56 95 17 62 98 22 89 63 100 62 28 59 13 31 1 39 2 84 62 97 35 28 60 8 99 100 12 13 76 58 49 26 52 8 97 3 10 95 43 24 34 43 28 58 15 86 27 46 25 11 20 72 20 56 45 33 29 54 7 46 41 11 2 70 60 74 9 19 81 31 79 39 7 62 50 0 25 
3 78 99 5 77 72 83 34 30 50 33 23 60 41 94 1 55 75 97 70 8 41 5 58 7 100 100 89 2 9 75 100 91 80 7 82 69 44 99 40 69 11 31 33 91 20 34 99 51 66 19 99 30 93 40 35 5 70 51 46 69 70 65 43 83 31 74 4 95 61 40 17 80 35 84 82 37 63 40 63 36 43 98 77 55 75 100 70 56 22 19 46 80 95 97 71 72 50 96 40 87 84 34 46 50 25 78 6 14 4 33 80 34 25 3 24 44 63 65 43 65 7 16 52 22 85 25 0 
